2022-07-23 05:17:34,680 DEBUG   MainThread:20388 [config_util.py:dict_from_config_file():102] no default config file found in config-defaults.yaml
2022-07-23 05:26:14,445 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_created():217] file/dir created: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/media/images/viz_14_7b66badb858a669188bd.png
2022-07-23 05:26:14,446 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_created():217] file/dir created: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/media
2022-07-23 05:26:14,446 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_created():217] file/dir created: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/media/images
2022-07-23 05:26:14,706 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 05:26:14,706 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 05:26:14,986 INFO    Thread-22 :20388 [upload_job.py:push():137] Uploaded file /tmp/tmpjx9t74ydwandb/1mlkxqgj-media/images/viz_14_7b66badb858a669188bd.png
2022-07-23 05:26:16,446 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 05:26:18,447 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 05:26:29,866 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 05:26:29,866 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 05:26:32,453 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 05:26:32,476 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 05:26:44,995 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 05:26:44,995 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 05:26:46,460 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 05:27:00,115 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 05:27:00,115 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 05:27:00,467 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 05:27:03,864 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 05:27:12,472 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 05:27:14,473 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 05:27:15,240 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 05:27:15,241 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 05:27:26,479 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 05:27:30,369 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 05:27:30,370 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 05:27:35,343 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 05:27:40,485 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 05:27:45,496 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 05:27:45,496 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 05:27:54,491 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 05:28:00,619 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 05:28:00,619 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 05:28:06,790 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 05:28:08,498 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 05:28:15,737 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 05:28:15,738 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 05:28:22,504 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 05:28:30,857 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 05:28:30,857 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 05:28:36,517 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 05:28:38,315 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 05:28:45,989 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 05:28:45,990 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 05:28:50,524 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 05:29:01,128 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 05:29:01,129 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 05:29:04,530 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 05:29:09,750 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 05:29:16,247 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 05:29:16,247 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 05:29:18,536 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 05:29:30,542 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 05:29:31,366 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 05:29:31,366 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 05:29:32,543 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 05:29:41,219 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 05:29:44,550 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 05:29:46,487 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 05:29:46,487 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 05:29:58,556 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 05:30:01,610 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 05:30:01,611 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 05:30:12,562 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 05:30:12,679 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 05:30:16,733 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 05:30:16,733 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 05:30:26,568 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 05:30:31,858 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 05:30:31,859 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 05:30:40,574 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 05:30:44,128 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 05:30:46,980 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 05:30:46,980 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 05:30:54,580 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 05:31:02,109 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 05:31:02,109 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 05:31:08,587 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 05:31:15,791 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 05:31:17,232 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 05:31:17,233 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 05:31:22,593 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 05:31:32,362 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 05:31:32,362 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 05:31:36,600 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 05:31:47,359 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 05:31:47,487 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 05:31:47,487 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 05:31:48,605 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 05:31:50,607 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 05:32:02,605 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 05:32:02,605 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 05:32:02,612 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 05:32:16,619 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 05:32:17,725 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 05:32:17,726 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 05:32:18,942 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 05:32:30,626 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 05:32:32,845 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 05:32:32,846 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 05:32:44,636 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 05:32:47,975 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 05:32:47,976 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 05:32:50,488 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 05:32:58,643 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 05:33:03,099 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 05:33:03,099 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 05:33:12,649 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 05:33:18,220 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 05:33:18,220 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 05:33:21,907 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 05:33:26,655 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 05:33:33,609 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 05:33:33,610 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 05:33:38,660 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 05:33:44,666 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 05:33:48,731 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 05:33:48,731 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 05:33:54,818 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 05:33:56,013 DEBUG   SenderThread:20388 [sender.py:send():235] send: files
2022-07-23 05:33:56,013 INFO    SenderThread:20388 [sender.py:_save_file():947] saving file media/images/viz_15_9cc4f8daa98744292959.png with policy now
2022-07-23 05:33:56,015 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: partial_history
2022-07-23 05:33:56,018 DEBUG   SenderThread:20388 [sender.py:send():235] send: history
2022-07-23 05:33:56,018 DEBUG   SenderThread:20388 [sender.py:send():235] send: summary
2022-07-23 05:33:56,026 INFO    SenderThread:20388 [sender.py:_save_file():947] saving file wandb-summary.json with policy end
2022-07-23 05:33:56,536 INFO    Thread-24 :20388 [upload_job.py:push():137] Uploaded file /tmp/tmpjx9t74ydwandb/3toncgh1-media/images/viz_15_9cc4f8daa98744292959.png
2022-07-23 05:33:56,847 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/wandb-summary.json
2022-07-23 05:33:56,848 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 05:33:56,848 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_created():217] file/dir created: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/media/images/viz_15_9cc4f8daa98744292959.png
2022-07-23 05:33:56,848 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/media/images
2022-07-23 05:33:58,848 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 05:34:03,857 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 05:34:03,857 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 05:34:12,855 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
